frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
9,4.289,1,car,0.9461,387,321,574,440,480,380,480,440,44.655523,10.934424,1667,1138
9,4.289,2,car,0.9,540,242,659,311,599,276,599,311,44.655437,10.934554,2021,1371
9,4.289,3,car,0.8991,480,232,544,285,512,258,512,285,44.655419,10.934637,2247,1420
9,4.289,4,car,0.8051,532,213,608,254,570,233,570,254,44.655363,10.934717,2463,1572
10,4.606,1,car,0.9456,377,322,569,444,473,383,473,444,44.655525,10.934422,1662,1133
10,4.606,2,car,0.903,542,242,662,312,602,277,602,312,44.655438,10.934552,2014,1369
10,4.606,3,car,0.8949,480,232,545,285,512,258,512,285,44.655419,10.934637,2247,1420
10,4.606,4,car,0.7935,533,213,607,254,570,233,570,254,44.655363,10.934717,2463,1572
11,4.932,1,car,0.9403,370,324,562,449,466,386,466,449,44.655527,10.934419,1655,1128
11,4.932,2,car,0.9027,543,243,664,313,603,278,603,313,44.655439,10.934549,2008,1367
11,4.932,3,car,0.8964,480,233,545,285,512,259,512,285,44.655419,10.934637,2247,1420
11,4.932,4,car,0.8168,533,213,604,253,568,233,568,253,44.655362,10.934721,2475,1576
12,5.243,1,car,0.9347,363,327,555,453,459,390,459,453,44.655529,10.934417,1650,1123
12,5.243,2,car,0.9017,546,245,666,314,606,279,606,314,44.65544,10.934547,2001,1365
12,5.243,3,car,0.8923,480,232,546,284,513,258,513,284,44.655418,10.93464,2253,1424
12,5.243,4,car,0.8051,533,212,602,253,567,232,567,253,44.655362,10.934722,2476,1576
13,5.567,1,car,0.9353,357,329,549,456,453,392,453,456,44.65553,10.934416,1647,1120
13,5.567,2,car,0.9036,549,245,669,314,609,279,609,314,44.655439,10.934546,1999,1366
13,5.567,3,car,0.8898,481,232,548,284,514,258,514,284,44.655418,10.934639,2252,1424
13,5.567,4,car,0.8076,532,213,601,253,566,233,566,253,44.655362,10.934722,2477,1575
14,5.88,1,car,0.9471,349,332,544,459,446,395,446,459,44.655531,10.934416,1645,1116
14,5.88,2,car,0.9078,550,245,672,314,611,279,611,314,44.655439,10.934545,1997,1367
14,5.88,3,car,0.888,481,232,549,284,515,258,515,284,44.655418,10.934639,2252,1424
14,5.88,4,car,0.8086,533,213,599,255,566,234,566,255,44.655366,10.934715,2457,1565
15,6.208,1,car,0.9347,341,335,538,462,439,398,439,462,44.655533,10.934415,1642,1112
15,6.208,2,car,0.9059,552,245,673,315,612,280,612,315,44.65544,10.934543,1992,1364
15,6.208,3,car,0.8873,481,233,549,283,515,258,515,283,44.655416,10.934642,2259,1428
15,6.208,4,car,0.8194,532,213,597,257,564,235,564,257,44.65537,10.934708,2438,1554
16,6.539,1,car,0.9342,332,338,534,466,433,402,433,466,44.655534,10.934413,1637,1108
16,6.539,2,car,0.9072,555,245,675,316,615,280,615,316,44.65544,10.934541,1985,1363
16,6.539,3,car,0.8894,482,234,550,283,516,258,516,283,44.655416,10.934641,2258,1428
16,6.539,4,car,0.8185,532,214,596,257,564,235,564,257,44.65537,10.934708,2438,1554
17,6.867,1,car,0.9385,323,340,529,470,426,405,426,470,44.655536,10.934411,1633,1104
17,6.867,2,car,0.9084,558,246,675,317,616,281,616,317,44.655441,10.934539,1979,1360
17,6.867,3,car,0.8962,483,234,553,283,518,258,518,283,44.655416,10.934641,2257,1429
17,6.867,4,car,0.828,532,215,594,256,563,235,563,256,44.655368,10.934712,2449,1559
18,7.194,1,car,0.9332,315,342,525,474,420,408,420,474,44.655537,10.934409,1628,1100
18,7.194,2,car,0.9083,560,247,677,319,618,283,618,319,44.655443,10.934535,1968,1356
18,7.194,3,car,0.9019,484,235,555,283,519,259,519,283,44.655416,10.934641,2256,1429
18,7.194,4,car,0.8283,531,215,593,256,562,235,562,256,44.655368,10.934712,2450,1558
19,7.522,1,car,0.9368,306,344,523,478,414,411,414,478,44.655539,10.934408,1623,1096
19,7.522,2,car,0.9033,562,248,677,320,619,284,619,320,44.655444,10.934532,1962,1354
19,7.522,3,car,0.8985,484,236,558,283,521,259,521,283,44.655416,10.93464,2254,1430
19,7.522,4,car,0.8351,533,216,591,256,562,236,562,256,44.655368,10.934712,2450,1558
20,7.848,1,car,0.9307,299,345,519,482,409,413,409,482,44.65554,10.934406,1619,1093
20,7.848,2,car,0.8991,565,248,678,321,621,284,621,321,44.655444,10.93453,1956,1352
20,7.848,3,car,0.9007,485,236,560,283,522,259,522,283,44.655416,10.93464,2253,1430
20,7.848,4,car,0.8339,532,216,589,254,560,235,560,254,44.655365,10.93472,2472,1567
21,8.16,1,car,0.9267,291,347,518,486,404,416,404,486,44.655541,10.934404,1614,1089
21,8.16,2,car,0.8974,567,248,679,323,623,285,623,323,44.655446,10.934526,1946,1347
21,8.16,3,car,0.8986,487,236,561,283,524,259,524,283,44.655415,10.934639,2252,1431
21,8.16,4,car,0.8318,529,215,588,254,558,234,558,254,44.655366,10.934721,2474,1566
22,8.474,1,car,0.927,281,351,507,490,394,420,394,490,44.655543,10.934403,1611,1085
22,8.474,2,car,0.8947,570,249,680,324,625,286,625,324,44.655447,10.934524,1940,1346
22,8.474,3,car,0.9011,488,237,566,284,527,260,527,284,44.655416,10.934635,2242,1429
22,8.474,4,car,0.8345,524,215,586,253,555,234,555,253,44.655364,10.934726,2487,1570
23,8.801,1,car,0.93,272,353,501,495,386,424,386,495,44.655544,10.934401,1606,1081
23,8.801,2,car,0.8983,572,251,681,325,626,288,626,325,44.655448,10.934522,1935,1343
23,8.801,3,car,0.8949,489,237,570,286,529,261,529,286,44.655418,10.93463,2226,1423
23,8.801,4,car,0.8399,521,214,586,253,553,233,553,253,44.655364,10.934726,2489,1569
24,9.132,1,car,0.9324,261,355,495,499,378,427,378,499,44.655546,10.9344,1603,1077
24,9.132,2,car,0.8969,574,251,682,326,628,288,628,326,44.655448,10.93452,1929,1342
24,9.132,3,car,0.8927,490,239,573,287,531,263,531,287,44.655419,10.934627,2218,1420
24,9.132,4,car,0.8056,521,214,583,252,552,233,552,252,44.655363,10.934731,2501,1574
25,9.445,1,car,0.9355,251,358,480,504,365,431,365,504,44.655547,10.934399,1600,1072
25,9.445,2,car,0.9,575,251,682,327,628,289,628,327,44.655449,10.934518,1924,1339
25,9.445,3,car,0.8758,490,240,576,289,533,264,533,289,44.655421,10.934621,2202,1414
25,9.445,4,car,0.7622,526,214,582,251,554,232,554,251,44.65536,10.934734,2510,1580
26,9.771,1,car,0.9336,243,361,472,507,357,434,357,507,44.655549,10.934398,1598,1069
26,9.771,2,car,0.9016,576,252,683,329,629,290,629,329,44.655451,10.934515,1915,1335
26,9.771,3,car,0.8722,490,240,580,290,535,265,535,290,44.655422,10.934618,2194,1412
26,9.771,4,car,0.637,533,214,582,252,557,233,557,252,44.655362,10.934729,2496,1576
27,10.104,1,car,0.9331,232,364,460,513,346,438,346,513,44.65555,10.934397,1593,1064
27,10.104,2,car,0.9083,577,253,683,330,630,291,630,330,44.655451,10.934513,1910,1333
27,10.104,3,car,0.8779,492,240,581,290,536,265,536,290,44.655422,10.934617,2193,1412
27,10.104,4,car,0.7134,524,214,581,251,552,232,552,251,44.655361,10.934735,2512,1579
28,10.437,1,car,0.9293,221,367,450,519,335,443,335,519,44.655552,10.934395,1589,1059
28,10.437,2,car,0.9142,578,255,684,331,631,293,631,331,44.655452,10.934511,1905,1331
28,10.437,3,car,0.878,493,240,582,292,537,266,537,292,44.655424,10.934612,2179,1406
29,10.758,1,car,0.929,217,368,448,523,332,445,332,523,44.655553,10.934393,1584,1057
29,10.758,2,car,0.9159,577,256,684,332,630,294,630,332,44.655453,10.93451,1902,1328
29,10.758,3,car,0.8774,495,240,581,293,538,266,538,293,44.655426,10.93461,2172,1403
30,11.084,1,car,0.9244,208,371,448,525,328,448,328,525,44.655554,10.934392,1582,1055
30,11.084,2,car,0.9223,578,257,684,333,631,295,631,333,44.655454,10.934508,1897,1326
30,11.084,3,car,0.8703,497,239,582,294,539,266,539,294,44.655427,10.934607,2165,1400
30,11.084,4,car,0.6196,513,213,576,248,544,230,544,248,44.655356,10.93475,2552,1591
31,11.415,1,car,0.9211,198,372,444,530,321,451,321,530,44.655555,10.934391,1578,1051
31,11.415,2,car,0.9235,578,258,684,334,631,296,631,334,44.655455,10.934507,1893,1324
31,11.415,3,car,0.8676,499,238,583,294,541,266,541,294,44.655426,10.934606,2163,1401
31,11.415,4,car,0.6262,510,215,576,248,543,231,543,248,44.655356,10.93475,2553,1591
32,11.746,1,car,0.9278,187,374,435,536,311,455,311,536,44.655557,10.934389,1573,1047
32,11.746,2,car,0.9258,579,259,684,336,631,297,631,336,44.655456,10.934504,1884,1320
32,11.746,3,car,0.8722,501,238,585,295,543,266,543,295,44.655427,10.934603,2155,1399
32,11.746,4,car,0.6423,507,215,576,246,541,230,541,246,44.655353,10.934759,2578,1601
33,12.075,1,car,0.9162,176,378,431,543,303,460,303,543,44.655558,10.934387,1566,1043
33,12.075,2,car,0.9239,581,260,685,336,633,298,633,336,44.655456,10.934503,1883,1320
33,12.075,3,car,0.8751,502,238,589,295,545,266,545,295,44.655427,10.934603,2154,1399
33,12.075,5,car,0.8151,578,207,623,240,600,223,600,240,44.655328,10.934764,2592,1667
34,12.396,1,car,0.9306,165,381,406,548,285,464,285,548,44.65556,10.934387,1566,1038
34,12.396,2,car,0.9218,582,261,685,337,633,299,633,337,44.655457,10.934502,1879,1318
34,12.396,3,car,0.8582,503,239,593,295,548,267,548,295,44.655427,10.934602,2151,1400
34,12.396,5,car,0.8531,575,207,622,239,598,223,598,239,44.655326,10.93477,2606,1673
35,12.726,1,car,0.9288,151,387,389,553,270,470,270,553,44.655561,10.934386,1565,1034
35,12.726,2,car,0.9213,583,261,684,338,633,299,633,338,44.655458,10.9345,1875,1316
35,12.726,3,car,0.8404,505,241,592,296,548,268,548,296,44.655428,10.9346,2145,1397
35,12.726,5,car,0.7963,571,208,621,238,596,223,596,238,44.655324,10.934775,2621,1678
36,13.055,1,car,0.9199,137,390,377,559,257,474,257,559,44.655563,10.934385,1561,1029
36,13.055,2,car,0.9216,585,262,684,339,634,300,634,339,44.655458,10.934499,1871,1314
36,13.055,3,car,0.8372,507,243,593,297,550,270,550,297,44.655428,10.934597,2137,1395
36,13.055,5,car,0.8313,563,207,620,239,591,223,591,239,44.655328,10.934772,2614,1669
36,13.055,6,bicycle,0.7519,0,384,39,487,19,435,19,487,44.655562,10.93446,1765,1033
37,13.38,1,car,0.922,125,392,364,565,244,478,244,565,44.655565,10.934384,1558,1025
37,13.38,2,car,0.925,586,262,684,340,635,301,635,340,44.655459,10.934497,1866,1312
37,13.38,3,car,0.8398,509,243,593,297,551,270,551,297,44.655428,10.934596,2136,1395
37,13.38,5,car,0.8453,561,207,620,239,590,223,590,239,44.655328,10.934773,2615,1668
37,13.38,6,bicycle,0.8169,0,383,45,483,22,433,22,483,44.655561,10.934462,1772,1036
37,13.38,4,car,0.8132,504,220,561,251,532,235,532,251,44.655364,10.934742,2531,1570
38,13.71,1,car,0.9124,111,396,356,572,233,484,233,572,44.655566,10.934382,1553,1021
38,13.71,2,car,0.921,587,262,684,342,635,302,635,342,44.655461,10.934494,1858,1308
38,13.71,3,car,0.8379,510,243,594,297,552,270,552,297,44.655428,10.934596,2136,1396
38,13.71,5,car,0.8532,559,205,618,239,588,222,588,239,44.655328,10.934774,2617,1667
38,13.71,6,bicycle,0.7948,0,376,51,485,25,430,25,485,44.655561,10.934461,1767,1035
38,13.71,4,car,0.8123,503,221,560,256,531,238,531,256,44.655374,10.934723,2479,1544
39,14.039,1,car,0.9216,100,400,348,579,224,489,224,579,44.655568,10.93438,1547,1017
39,14.039,2,car,0.9143,587,263,683,345,635,304,635,345,44.655463,10.93449,1847,1302
39,14.039,3,car,0.8288,512,243,597,298,554,270,554,298,44.655429,10.934594,2128,1393
39,14.039,5,car,0.8722,555,204,617,239,586,221,586,239,44.655329,10.934774,2619,1666
39,14.039,6,bicycle,0.8225,0,368,57,486,28,427,28,486,44.655561,10.934459,1764,1035
39,14.039,4,car,0.8492,503,222,558,260,530,241,530,260,44.655381,10.934708,2440,1525
40,14.368,1,car,0.9354,87,405,339,586,213,495,213,586,44.655569,10.934378,1543,1013
40,14.368,2,car,0.9064,587,264,682,346,634,305,634,346,44.655463,10.934489,1844,1300
40,14.368,3,car,0.8007,513,244,602,297,557,270,557,297,44.655428,10.934595,2132,1397
40,14.368,5,car,0.8641,551,204,614,239,582,221,582,239,44.655329,10.934776,2623,1664
40,14.368,6,bicycle,0.8282,0,366,63,486,31,426,31,486,44.655561,10.934459,1762,1035
40,14.368,4,car,0.8452,504,222,554,263,529,242,529,263,44.655386,10.934698,2412,1511
41,14.695,1,car,0.8923,76,406,334,593,205,499,205,593,44.65557,10.934376,1537,1010
41,14.695,2,car,0.9026,587,264,682,347,634,305,634,347,44.655464,10.934487,1840,1298
41,14.695,3,car,0.8007,515,244,602,297,558,270,558,297,44.655427,10.934595,2131,1398
41,14.695,5,car,0.8627,549,205,612,240,580,222,580,240,44.655332,10.934772,2612,1657
41,14.695,6,bicycle,0.7712,0,370,69,488,34,429,34,488,44.655561,10.934457,1757,1035
41,14.695,4,car,0.8755,504,222,553,267,528,244,528,267,44.655392,10.934685,2377,1493
42,15.026,1,car,0.8546,65,410,319,599,192,504,192,599,44.655572,10.934375,1534,1006
42,15.026,2,car,0.8771,586,264,680,349,633,306,633,349,44.655466,10.934485,1834,1293
42,15.026,3,car,0.8233,520,243,603,298,561,270,561,298,44.655428,10.934592,2123,1396
42,15.026,5,car,0.8455,545,207,608,241,576,224,576,241,44.655335,10.934769,2604,1648
42,15.026,6,bicycle,0.7659,1,374,74,485,37,429,37,485,44.65556,10.934459,1762,1037
42,15.026,4,car,0.8784,504,222,554,269,529,245,529,269,44.655395,10.934679,2359,1485
43,15.353,1,car,0.9053,52,413,310,605,181,509,181,605,44.655573,10.934374,1531,1003
43,15.353,2,car,0.877,584,266,680,349,632,307,632,349,44.655466,10.934485,1834,1293
43,15.353,3,car,0.8648,519,243,605,299,562,271,562,299,44.655429,10.934589,2116,1393
43,15.353,5,car,0.8413,542,208,603,241,572,224,572,241,44.655336,10.93477,2608,1646
43,15.353,6,bicycle,0.8177,4,376,81,483,42,429,42,483,44.65556,10.934459,1764,1038
43,15.353,4,car,0.8864,503,222,553,270,528,246,528,270,44.655397,10.934676,2351,1481
44,15.699,1,car,0.8745,34,420,299,611,166,515,166,611,44.655574,10.934373,1529,999
44,15.699,2,car,0.8597,581,270,679,350,630,310,630,350,44.655467,10.934485,1832,1291
44,15.699,3,car,0.8657,522,243,606,300,564,271,564,300,44.65543,10.934586,2108,1391
44,15.699,5,car,0.8068,539,208,598,240,568,224,568,240,44.655335,10.934776,2624,1650
44,15.699,6,bicycle,0.8485,11,377,85,480,48,428,48,480,44.655559,10.934461,1768,1041
44,15.699,4,car,0.8796,502,222,556,269,529,245,529,269,44.655395,10.934679,2359,1485
45,16.016,1,car,0.8784,15,425,284,619,149,522,149,619,44.655576,10.934372,1526,995
45,16.016,2,car,0.8822,580,268,677,350,628,309,628,350,44.655467,10.934485,1833,1290
45,16.016,3,car,0.8301,524,243,611,301,567,272,567,301,44.655431,10.934583,2100,1389
45,16.016,5,car,0.7666,533,209,591,242,562,225,562,242,44.65534,10.93477,2606,1635
45,16.016,6,bicycle,0.8385,18,368,94,475,56,421,56,475,44.655557,10.934464,1775,1045
45,16.016,4,car,0.8462,501,221,562,269,531,245,531,269,44.655395,10.934678,2357,1486
46,16.345,2,car,0.8472,576,272,676,351,626,311,626,351,44.655468,10.934484,1831,1288
46,16.345,3,car,0.8086,526,243,614,301,570,272,570,301,44.65543,10.934582,2098,1390
46,16.345,5,car,0.7076,523,210,585,243,554,226,554,243,44.655344,10.934768,2601,1625
46,16.345,6,bicycle,0.7693,25,371,100,470,62,420,62,470,44.655556,10.934467,1784,1049
46,16.345,4,car,0.7153,497,221,568,270,532,245,532,270,44.655396,10.934675,2348,1483
47,16.673,2,car,0.8441,573,279,675,353,624,316,624,353,44.65547,10.934482,1825,1283
47,16.673,3,car,0.8007,528,243,616,302,572,272,572,302,44.655431,10.93458,2091,1388
47,16.673,6,bicycle,0.7737,30,362,103,467,66,414,66,467,44.655555,10.934469,1789,1051
47,16.673,4,car,0.7666,496,221,565,269,530,245,530,269,44.655395,10.934678,2358,1486
48,17.006,2,car,0.8942,570,277,674,355,622,316,622,355,44.655471,10.93448,1819,1279
48,17.006,3,car,0.7789,530,243,618,302,574,272,574,302,44.655431,10.934579,2089,1388
48,17.006,6,bicycle,0.7464,36,355,106,465,71,410,71,465,44.655554,10.934469,1791,1053
48,17.006,4,car,0.7891,497,223,563,269,530,246,530,269,44.655395,10.934678,2358,1486
48,17.006,8,car,0.7585,477,219,522,249,499,234,499,249,44.655366,10.934761,2584,1565
49,17.347,2,car,0.878,566,279,675,358,620,318,620,358,44.655473,10.934476,1810,1273
49,17.347,3,car,0.7832,532,244,621,303,576,273,576,303,44.655432,10.934577,2082,1386
49,17.347,4,car,0.789,500,227,562,270,531,248,531,270,44.655396,10.934675,2348,1482
49,17.347,8,car,0.807,472,220,528,250,500,235,500,250,44.655368,10.934757,2572,1560
50,17.663,2,car,0.8916,564,281,675,360,619,320,619,360,44.655475,10.934474,1804,1270
50,17.663,3,car,0.7612,534,245,624,304,579,274,579,304,44.655433,10.934574,2074,1384
50,17.663,4,car,0.7908,502,229,561,271,531,250,531,271,44.655398,10.934672,2340,1478
50,17.663,8,car,0.8242,468,222,520,250,494,236,494,250,44.655369,10.934759,2577,1557
50,17.663,6,bicycle,0.6663,50,361,119,463,84,412,84,463,44.655553,10.934469,1790,1056
51,17.973,2,car,0.9203,560,279,674,362,617,320,617,362,44.655476,10.934472,1799,1266
51,17.973,3,car,0.7985,536,246,626,304,581,275,581,304,44.655432,10.934573,2073,1385
51,17.973,4,car,0.8042,503,228,560,272,531,250,531,272,44.655399,10.934669,2332,1474
51,17.973,8,car,0.7882,463,221,518,250,490,235,490,250,44.65537,10.93476,2581,1555
51,17.973,6,bicycle,0.608,55,358,128,458,91,408,91,458,44.655551,10.934472,1799,1061
52,18.311,2,car,0.9263,557,278,674,363,615,320,615,363,44.655477,10.934472,1797,1263
52,18.311,3,car,0.7503,537,246,625,304,581,275,581,304,44.655432,10.934573,2073,1385
52,18.311,4,car,0.8173,503,227,560,272,531,249,531,272,44.655399,10.934669,2332,1474
52,18.311,8,car,0.7901,455,218,519,250,487,234,487,250,44.65537,10.934761,2584,1554
52,18.311,1,car,0.7554,0,460,203,673,101,566,101,673,44.655583,10.934357,1487,975
53,18.64,2,car,0.9181,552,278,673,365,612,321,612,365,44.655479,10.93447,1792,1259
53,18.64,3,car,0.7652,538,246,626,304,582,275,582,304,44.655432,10.934573,2072,1385
53,18.64,4,car,0.8224,503,226,560,272,531,249,531,272,44.655399,10.934669,2332,1474
53,18.64,8,car,0.778,451,214,521,250,486,232,486,250,44.65537,10.934762,2585,1553
53,18.64,1,car,0.8518,0,462,191,685,95,573,95,685,44.655585,10.934354,1478,971
54,18.962,2,car,0.9192,548,279,674,367,611,323,611,367,44.65548,10.934468,1786,1256
54,18.962,3,car,0.7673,540,246,629,304,584,275,584,304,44.655432,10.934572,2070,1386
54,18.962,4,car,0.8242,503,225,561,273,532,249,532,273,44.655401,10.934665,2323,1471
54,18.962,8,car,0.7771,452,214,522,251,487,232,487,251,44.655372,10.934757,2573,1549
54,18.962,1,car,0.7249,0,460,176,696,88,578,88,696,44.655586,10.934351,1470,968
54,18.962,6,bicycle,0.6968,74,354,139,457,106,405,106,457,44.65555,10.934471,1795,1064
55,19.289,2,car,0.9041,545,275,674,369,609,322,609,369,44.655481,10.934466,1781,1252
55,19.289,3,car,0.6178,543,245,633,304,588,274,588,304,44.655431,10.934571,2067,1387
55,19.289,4,car,0.837,503,224,561,273,532,248,532,273,44.655401,10.934665,2323,1471
55,19.289,8,car,0.82,452,213,521,250,486,231,486,250,44.65537,10.934762,2585,1553
55,19.289,1,car,0.6962,0,467,162,700,81,583,81,700,44.655586,10.934351,1469,966
55,19.289,6,bicycle,0.7812,79,358,149,453,114,405,114,453,44.655549,10.934473,1800,1067
56,19.624,2,car,0.9224,542,278,673,370,607,324,607,370,44.655482,10.934465,1779,1250
56,19.624,3,car,0.7161,545,247,633,304,589,275,589,304,44.655431,10.934571,2067,1387
56,19.624,4,car,0.8312,503,224,559,274,531,249,531,274,44.655402,10.934662,2315,1466
56,19.624,8,car,0.8141,443,213,519,251,481,232,481,251,44.655373,10.934759,2578,1546
56,19.624,1,car,0.7227,0,446,149,708,74,577,74,708,44.655587,10.934349,1464,964
56,19.624,6,bicycle,0.8271,84,357,157,452,120,404,120,452,44.655549,10.934473,1800,1069
57,19.957,2,car,0.9232,539,277,673,372,606,324,606,372,44.655483,10.934463,1773,1246
57,19.957,4,car,0.8148,504,225,557,275,530,250,530,275,44.655404,10.93466,2308,1462
57,19.957,8,car,0.8499,432,213,516,252,474,232,474,252,44.655376,10.934758,2574,1538
57,19.957,1,car,0.7794,0,440,136,713,68,576,68,713,44.655588,10.934348,1462,962
57,19.957,6,bicycle,0.8187,88,357,164,448,126,402,126,448,44.655547,10.934475,1807,1073
